"follower_id";"grp"
"2949662763";"rwc"
"1353988796203884544";"rwc"
"1520801601094574083";"rwc"
"3002239064";"rwc"
"1009139173792641028";"rwc"
"199236712";"rwc"
"1463214085013590018";"rwc"
"1521204377670799362";"rwc"
"1520328976056655873";"rwc"
"1004449142";"rwc"
"1376542083419344901";"rwc"
"1367676896";"rwc"
"1519951577880186880";"rwc"
"1497450365285027842";"rwc"
"1373187445";"rwc"
"1519571533848526848";"rwc"
"1520275301682626560";"rwc"
"1415608357214380033";"rwc"
"1184793077225000961";"rwc"
"1458126981439098880";"rwc"
"1514306902754316288";"rwc"
"1518599994638573570";"rwc"
"1519720000457740288";"rwc"
"1260325201490915328";"rwc"
"1460287959215845390";"rwc"
"1518909097290219525";"rwc"
"873506200608006144";"rwc"
"1507099836868354049";"rwc"
"1519417064800325633";"rwc"
"1505828730333286402";"rwc"
"1498422719532212225";"rwc"
"430745862";"rwc"
"1506579737552035842";"rwc"
"1518667100142850052";"rwc"
"1518975992190099456";"rwc"
"4766817375";"rwc"
"1497256495821561868";"rwc"
"1518963671229251588";"rwc"
"3988172242";"rwc"
"520775496";"rwc"
"1046721216776720385";"rwc"
"1019635187746066433";"rwc"
"1518881739027922944";"rwc"
"1518657296649363461";"rwc"
"1518703483859484674";"rwc"
"1508482514624593929";"rwc"
"1294616643537195008";"rwc"
"1274692926015262720";"rwc"
"3247437694";"rwc"
"331648841";"rwc"
"1263131939373973504";"rwc"
"2582787618";"rwc"
"1488481588987969545";"rwc"
"1482026011592118272";"rwc"
"1499713546946498568";"rwc"
"557254515";"rwc"
"1014160047440572418";"rwc"
"954285801847783425";"rwc"
"2401672843";"rwc"
"1120933594686545920";"rwc"
"1452548099755360256";"rwc"
"397917613";"rwc"
"1511989335733719040";"rwc"
"445465687";"rwc"
"283416650";"rwc"
"1517142844816846848";"rwc"
"1155564744918622208";"rwc"
"1516816378250018823";"rwc"
"1474871220092944386";"rwc"
"1515759717955649542";"rwc"
"1447610252300541955";"rwc"
"1498637175558225921";"rwc"
"1516910655009402882";"rwc"
"843972321157267457";"rwc"
"492931699";"rwc"
"720858341";"rwc"
"1020070622901219328";"rwc"
"452451929";"rwc"
"1265685564394790914";"rwc"
"3130030619";"rwc"
"1275417152623915010";"rwc"
"3317661411";"rwc"
"2383636526";"rwc"
"1238361253086662658";"rwc"
"1433684911735590930";"rwc"
"1492919761117892613";"rwc"
"1393850964315197441";"rwc"
"1506938421020962822";"rwc"
"906418584";"rwc"
"404882474";"rwc"
"1488633819607580674";"rwc"
"883032743340322816";"rwc"
"1508340198886842373";"rwc"
"1431334568393588741";"rwc"
"603685999";"rwc"
"1412856231916716032";"rwc"
"1411308390819708930";"rwc"
"1421711994021892097";"rwc"
"135990020";"rwc"
"900695522821931008";"rwc"
"994269579093467136";"rwc"
"1513832991012933632";"rwc"
"1472345946096910342";"rwc"
"1005326396686729217";"rwc"
"1510994407872421899";"rwc"
"1510645884366770180";"rwc"
"1512306814204928004";"rwc"
"2578962157";"rwc"
"1489914621712556034";"rwc"
"2393220035";"rwc"
"1511036864358199304";"rwc"
"1371273138315653121";"rwc"
"1497137673189875770";"rwc"
"1510770746758504452";"rwc"
"1506763197264674831";"rwc"
"196165409";"rwc"
"1511979674288771073";"rwc"
"1387126868";"rwc"
"979664344152793088";"rwc"
"1118903771663351809";"rwc"
"3004111521";"rwc"
"1449773022517342216";"rwc"
"1471773056444026883";"rwc"
"888025649885188096";"rwc"
"1492988829770338306";"rwc"
"1507852167964725266";"rwc"
"252516838";"rwc"
"136400938";"rwc"
"1508113368649027589";"rwc"
"928391196";"rwc"
"1506741350817054726";"rwc"
"1503835110134915072";"rwc"
"1572778926";"rwc"
"908016392259194882";"rwc"
"701501328229535744";"rwc"
"1505938370366775299";"rwc"
"1238978659853185025";"rwc"
"1488986812060209157";"rwc"
"4165513947";"rwc"
"1151182261104140289";"rwc"
"1435607207735930885";"rwc"
"1454755559501176832";"rwc"
"1304851963880894465";"rwc"
"1168984082279256064";"rwc"
"1211754484826656770";"rwc"
"503361474";"rwc"
"1481256619761713154";"rwc"
"1610780311";"rwc"
"1492261831854985227";"rwc"
"890145938395848704";"rwc"
"1499055659052060674";"rwc"
"1502990914540736512";"rwc"
"1367203155440771082";"rwc"
"1033464147957231616";"rwc"
"1499863556149415940";"rwc"
"2669115367";"rwc"
"3336884991";"rwc"
"920260170269249536";"rwc"
"2323561991";"rwc"
"1412539529496608770";"rwc"
"1501854564491968512";"rwc"
"1453298720137781258";"rwc"
"1442128836095733766";"rwc"
"1491843850914127872";"rwc"
"517998473";"rwc"
"2770000178";"rwc"
"1387820149";"rwc"
"1487107340583288837";"rwc"
"1231573077722632192";"rwc"
"1068397993517350914";"rwc"
"1043948268932214786";"rwc"
"1297440859265339392";"rwc"
"1225791771214520321";"rwc"
"1421126266770632707";"rwc"
"1440334547573362698";"rwc"
"1482267077784256513";"rwc"
"428414272";"rwc"
"1326858431291125761";"rwc"
"1501182117853765638";"rwc"
"376145130";"rwc"
"1428687545672552450";"rwc"
"1501150145819389956";"rwc"
"1418536210134351872";"rwc"
"1475405665552195585";"rwc"
"3147983103";"rwc"
"452248060";"rwc"
"1490372262335242246";"rwc"
"1301033550377111557";"rwc"
"1500572673801437184";"rwc"
"1484833949771878402";"rwc"
"1448248230773395457";"rwc"
"559926489";"rwc"
"1170031624928542720";"rwc"
"1484797343169974274";"rwc"
"566679068";"rwc"
"2296310661";"rwc"
"1495039501139333121";"rwc"
"1314621809963266053";"rwc"
"1000192502";"rwc"
"785372863";"rwc"
"1473644185739743238";"rwc"
"1176799646900981760";"rwc"
"1481660948721111044";"rwc"
"3402747795";"rwc"
"369507878";"rwc"
"1498372476081950729";"rwc"
"1219165177976958976";"rwc"
"585597147";"rwc"
"1314452513249275904";"rwc"
"1427809711173378050";"rwc"
"3100585217";"rwc"
"68159375";"rwc"
"1500159056253698049";"rwc"
"2729521432";"rwc"
"1432813385821851650";"rwc"
"1038156164373078016";"rwc"
"1318952724";"rwc"
"2190932934";"rwc"
"1419298742386180097";"rwc"
"264084799";"rwc"
"1498598079670497281";"rwc"
"2248474104";"rwc"
"413293545";"rwc"
"517951485";"rwc"
"1445108645407113227";"rwc"
"1254312413752631296";"rwc"
"1087795626790793223";"rwc"
"1464292182777802754";"rwc"
"1159748257";"rwc"
"122132055";"rwc"
"959026236659064832";"rwc"
"1491891802756075521";"rwc"
"303213557";"rwc"
"159947249";"rwc"
"1496608977496559617";"rwc"
"520700447";"rwc"
"1494892680";"rwc"
"4696264381";"rwc"
"1493581842229907458";"rwc"
"1249416728334880768";"rwc"
"1408800967361970182";"rwc"
"2657865155";"rwc"
"397579406";"rwc"
"995656932668174337";"rwc"
"1262855102";"rwc"
"3221606968";"rwc"
"1130011551333789697";"rwc"
"1348879096936341505";"rwc"
"1494752469062139908";"rwc"
"852826188175220736";"rwc"
"1467040940917506051";"rwc"
"1495313058272624642";"rwc"
"818004634484834304";"rwc"
"1498602401439395840";"rwc"
"1119300095814533120";"rwc"
"425586467";"rwc"
"488839042";"rwc"
"1494583078014103562";"rwc"
"1275154423";"rwc"
"1328442449606356994";"rwc"
"1495749148074729479";"rwc"
"1487423904109010944";"rwc"
"1498760449340362754";"rwc"
"1488232840290607105";"rwc"
"735814251500195842";"rwc"
"541467926";"rwc"
"1238536699182972930";"rwc"
"1498227701676744704";"rwc"
"222837411";"rwc"
"1496568769078038528";"rwc"
"1375189624759455751";"rwc"
"1497321902104272902";"rwc"
"116912311";"rwc"
"1388460637303496711";"rwc"
"1194337138311094273";"rwc"
"954226435358646272";"rwc"
"1128093192";"rwc"
"1117182024022990848";"rwc"
"1260693659625930752";"rwc"
"723896837506273280";"rwc"
"4866843664";"rwc"
"1496051669469126661";"rwc"
"1496362306367893504";"rwc"
"858950559101059072";"rwc"
"1315266637516304386";"rwc"
"3649131438";"rwc"
"1434808280849735683";"rwc"
"1133312784";"rwc"
"800006871822323712";"rwc"
"1495691602051932163";"rwc"
"1274444463688032257";"rwc"
"604830516";"rwc"
"14377449";"rwc"
"323743193";"rwc"
"1491000683918733312";"rwc"
"1480138372106567681";"rwc"
"846303865070866432";"rwc"
"1226254095314563072";"rwc"
"1483501829682044934";"rwc"
"1327654196";"rwc"
"1218602817809801218";"rwc"
"1323872971082076162";"rwc"
"1387700913670922241";"rwc"
"1441113720969568256";"rwc"
"79214086";"rwc"
"392298137";"rwc"
"289148132";"rwc"
"1362405618347352066";"rwc"
"748436189896675328";"rwc"
"1443868124659466242";"rwc"
"1456292643546218503";"rwc"
"1001151678782025728";"rwc"
"1429348800536195079";"rwc"
"721732422056980480";"rwc"
"1474446241190846466";"rwc"
"1494790920004378625";"rwc"
"1398673624840683522";"rwc"
"1479542331770560514";"rwc"
"859162410116055041";"rwc"
"1493309216781709313";"rwc"
"1492046354876612640";"rwc"
"1492498881279672323";"rwc"
"1458713396887576576";"rwc"
"813813735945105408";"rwc"
"1493957421127110664";"rwc"
"1327208184549957632";"rwc"
"1386038039261159430";"rwc"
"1486698194000044033";"rwc"
"1463778493796429828";"rwc"
"2682326526";"rwc"
"1219363480882614274";"rwc"
"1079274696888201216";"rwc"
"506353566";"rwc"
"867743988257783808";"rwc"
"1183974055";"rwc"
"1460487950";"rwc"
"4866860039";"rwc"
"1425102444833476610";"rwc"
"1488988042681585671";"rwc"
"1260185755";"rwc"
"1318636615451971585";"rwc"
"1486468771921510405";"rwc"
"809502773310013440";"rwc"
"1491516242116726784";"rwc"
"1486007817303691269";"rwc"
"1446248436211326976";"rwc"
"2348837399";"rwc"
"83684321";"rwc"
"1275845514077114369";"rwc"
"1487758845510303750";"rwc"
"426857588";"rwc"
"989423077";"rwc"
"1485391098524717056";"rwc"
"562804418";"rwc"
"1487086547879055362";"rwc"
"1242587081655963653";"rwc"
"1476306638609035270";"rwc"
"1489285670698991621";"rwc"
"1467463408354275333";"rwc"
"918218758375788544";"rwc"
"566258291";"rwc"
"1390653288136290307";"rwc"
"428126387";"rwc"
"1367784116";"rwc"
"1482403755777789952";"rwc"
"854807602693369856";"rwc"
"1317473696852959234";"rwc"
"1456340071636946953";"rwc"
"1471257426066296832";"rwc"
"1481621100173873154";"rwc"
"1489370530348244993";"rwc"
"1479824879092387844";"rwc"
"1460266864806871040";"rwc"
"1296063562436288524";"rwc"
"1414674624089100290";"rwc"
"317743862";"rwc"
"1293945656952999938";"rwc"
"1390588612480311297";"rwc"
"1489231562080149504";"rwc"
"776412996629327872";"rwc"
"1446441292062511122";"rwc"
"1445088907411038219";"rwc"
"369608903";"rwc"
"1369354067282173952";"rwc"
"385321988";"rwc"
"1465753691756142592";"rwc"
"1555484623";"rwc"
"1476285793626992642";"rwc"
"1485510947896799234";"rwc"
"1448336607367602177";"rwc"
"1438919452565901316";"rwc"
"755522686684696576";"rwc"
"1458124590916456450";"rwc"
"1452211365637132294";"rwc"
"1487573269746176003";"rwc"
"348979316";"rwc"
"1006520537550553088";"rwc"
"1298984790503223298";"rwc"
"931887228204339201";"rwc"
"1488109693864226816";"rwc"
"1451527520608788492";"rwc"
"1235469434111897600";"rwc"
"1478828797508079617";"rwc"
"1078080264818049024";"rwc"
"1487093512583663617";"rwc"
"1487159669638508547";"rwc"
"1486087558446690306";"rwc"
"1482677321014390792";"rwc"
"1230584184";"rwc"
"1476139968636637185";"rwc"
"1486685487758819330";"rwc"
"1481578147502039040";"rwc"
"1401495095954837506";"rwc"
"2318037088";"rwc"
"231103720";"rwc"
"1168086966577090561";"rwc"
"3380511171";"rwc"
"1129489002552336385";"rwc"
"1245767274595844096";"rwc"
"1486385052019826691";"rwc"
"1452643852347756555";"rwc"
"407700339";"rwc"
"1439544315529859074";"rwc"
"238600368";"rwc"
"100474867";"rwc"
"2689261006";"rwc"
"1484903811592462337";"rwc"
"1448016539941277699";"rwc"
"463212973";"rwc"
"492542960";"rwc"
"1001590269001785344";"rwc"
"990546076179591169";"rwc"
"897668567134605312";"rwc"
"1485904211170795521";"rwc"
"53436243";"rwc"
"1146788100552704001";"rwc"
"3420516671";"rwc"
"1243613814022647811";"rwc"
"723296593445838848";"rwc"
"1466119682025533443";"rwc"
"1083061318037524480";"rwc"
"1440859778";"rwc"
"1485525326012854274";"rwc"
"111444229";"rwc"
"3084979299";"rwc"
"1387305535";"rwc"
"473943033";"rwc"
"3312192809";"rwc"
"1009186075976314881";"rwc"
"926567902081404928";"rwc"
"1174707809293950977";"rwc"
"1469660528691884037";"rwc"
"1419677112240427008";"rwc"
"1484120290242224131";"rwc"
"76686014";"rwc"
"1208595016039448577";"rwc"
"1484118115013300227";"rwc"
"149052221";"rwc"
"1396173748278026241";"rwc"
"1483851169239810050";"rwc"
"1483502668618375179";"rwc"
"1436670330953773062";"rwc"
"1481482346738200580";"rwc"
"1476272520806473728";"rwc"
"1005514297928306689";"rwc"
"1323853083529695232";"rwc"
"1325826613876027392";"rwc"
"824888520716136448";"rwc"
"1482730511130935296";"rwc"
"198292469";"rwc"
"1449329889249828865";"rwc"
"941394088913489921";"rwc"
"722880029181534208";"rwc"
"1471817092680847360";"rwc"
"1474817104364851204";"rwc"
"1251505379244195840";"rwc"
"1454913387314438148";"rwc"
"1313589183592706051";"rwc"
"1463112964509216771";"rwc"
"1198960253649477632";"rwc"
"797880023462060032";"rwc"
"1475389074051579905";"rwc"
"1448994162695618564";"rwc"
"31453034";"rwc"
"1455070299813257218";"rwc"
"1329886252385112065";"rwc"
"1250267900";"rwc"
"73085408";"rwc"
"234083415";"rwc"
"51693133";"rwc"
"1456008113451151362";"rwc"
"1440053534259511297";"rwc"
"797506411148312576";"rwc"
"1247124961560539137";"rwc"
"1338848706997739522";"rwc"
"423740563";"rwc"
"1324864037809745920";"rwc"
"496004093";"rwc"
"3025194676";"rwc"
"1240907964145336320";"rwc"
"1474795228976537602";"rwc"
"1480936846385467394";"rwc"
"1283442859312586752";"rwc"
"1461770795290669056";"rwc"
"2297691966";"rwc"
"983678346868424704";"rwc"
"2906343616";"rwc"
"1468725653595906049";"rwc"
"1390448184";"rwc"
"1096129690996273154";"rwc"
"1478806859557527560";"rwc"
"252304398";"rwc"
"1353781667299733504";"rwc"
"2925874923";"rwc"
"2771551873";"rwc"
"1480574913811558416";"rwc"
"1455566839560511493";"rwc"
"1347233231180017666";"rwc"
"1391958605050662913";"rwc"
"1160787584";"rwc"
"1345450503296188421";"rwc"
"1473057664737460225";"rwc"
"1446944907353014279";"rwc"
"1421837292365303810";"rwc"
"1336446464852111361";"rwc"
"1135129028";"rwc"
"2969194709";"rwc"
"488695183";"rwc"
"1271122621128683521";"rwc"
"3823452387";"rwc"
"152228746";"rwc"
"1408731989721726977";"rwc"
"1448690537494716429";"rwc"
"1430781711034593285";"rwc"
"1472233297635913734";"rwc"
"720939152632586245";"rwc"
"4622349503";"rwc"
"1460881270054047748";"rwc"
"1015432777";"rwc"
"519575792";"rwc"
"1475549343667085313";"rwc"
"1477637282484084736";"rwc"
"405048889";"rwc"
"415661456";"rwc"
"1476638128630898692";"rwc"
"709653793";"rwc"
"2784216706";"rwc"
"1478049723684732931";"rwc"
"1478740438794256385";"rwc"
"1477643092245336067";"rwc"
"1434044944377946119";"rwc"
"1410198891312697355";"rwc"
"1428463990926192641";"rwc"
"1395042174056685568";"rwc"
"1250825548756107264";"rwc"
"1476521860116451334";"rwc"
"403447567";"rwc"
"415788627";"rwc"
"1379098544724963335";"rwc"
"1460555578011537411";"rwc"
"473922915";"rwc"
"1478299929361719298";"rwc"
"716161631";"rwc"
"1476190335713820686";"rwc"
"1474888609539006467";"rwc"
"1465443556445892615";"rwc"
"1475965737164488716";"rwc"
"1529021474";"rwc"
"1474025607033991189";"rwc"
"1476640079632285702";"rwc"
"1032330077076447232";"rwc"
"1475069992764944384";"rwc"
"1473191960601104391";"rwc"
"1699829143";"rwc"
"1451209854048260105";"rwc"
"764786209566683136";"rwc"
"1464287652480700419";"rwc"
"1452189117157154821";"rwc"
"1427514232980090923";"rwc"
"1474700565745651720";"rwc"
"1474724452525125632";"rwc"
"1474097612848513030";"rwc"
"1327960098338115584";"rwc"
"148012149";"rwc"
"1473711005398151174";"rwc"
"4743534286";"rwc"
"1431966902847516674";"rwc"
"870741096510480385";"rwc"
"724674097";"rwc"
"884096292955316226";"rwc"
"1347491738";"rwc"
"1429585261239881729";"rwc"
"2965179101";"rwc"
"1470811439900278796";"rwc"
"1472905140080361473";"rwc"
"1193615062394720257";"rwc"
"1468875629630210049";"rwc"
"1434907808785371137";"rwc"
"1472515027940818951";"rwc"
"173389528";"rwc"
"1380861113546510336";"rwc"
"1452698410960801800";"rwc"
"1365258168";"rwc"
"1381952592180285441";"rwc"
"1380013901295804434";"rwc"
"387833374";"rwc"
"4260262636";"rwc"
"1455645674523987971";"rwc"
"1076779266619121665";"rwc"
"1325966831769817090";"rwc"
"1084448760";"rwc"
"1370111919789596674";"rwc"
"1470391582755065856";"rwc"
"1469934513891549185";"rwc"
"1375939505136492549";"rwc"
"1470772823098630146";"rwc"
"3318549610";"rwc"
"55201686";"rwc"
"1449395948535390215";"rwc"
"1470000796142026755";"rwc"
"1381330823685750787";"rwc"
"3435148533";"rwc"
"1372189610";"rwc"
"1469352768423047170";"rwc"
"1467940233366937600";"rwc"
"1468224807506427915";"rwc"
"2867540446";"rwc"
"1465633749454970886";"rwc"
"1467602600392630275";"rwc"
"985955652949422080";"rwc"
"1241839999345197056";"rwc"
"1467068397871677441";"rwc"
"1378751834953822208";"rwc"
"1457532835141758977";"rwc"
"1465572775935029248";"rwc"
"344093432";"rwc"
"1465363798970228740";"rwc"
"3438765424";"rwc"
"1465931497936990214";"rwc"
"1461588410167185420";"rwc"
"1157677543178276864";"rwc"
"1349412372012802053";"rwc"
"479704367";"rwc"
"1291773498478780418";"rwc"
"1261720430";"rwc"
"1465943588618002440";"rwc"
"1458844897168039942";"rwc"
"1422961056733925382";"rwc"
"1463948192719032320";"rwc"
"3099826691";"rwc"
"1465015761647423499";"rwc"
"1462673768246087693";"rwc"
"467612514";"rwc"
"1407410236193902596";"rwc"
"1447620618883633165";"rwc"
"627150520";"rwc"
"4689690080";"rwc"
"3900226769";"rwc"
"1464199037993857029";"rwc"
"1098315615163559936";"rwc"
"3376006312";"rwc"
"1147573825346965504";"rwc"
"1459197259216785414";"rwc"
"1462342934896992259";"rwc"
"149183666";"rwc"
"1463249685645197313";"rwc"
"1463426869987057664";"rwc"
"1097109956254420992";"rwc"
"1462682726130241537";"rwc"
"72930837";"rwc"
"1332697849151303682";"rwc"
"1461821065378910217";"rwc"
"1379525022138707972";"rwc"
"10309";"rwc"
"1457491356918681610";"rwc"
"526646241";"rwc"
"405500662";"rwc"
"342202617";"rwc"
"4814621177";"rwc"
"1365842151272284161";"rwc"
"1459930549942951941";"rwc"
"1461276782565462018";"rwc"
"1431516303374827522";"rwc"
"1368918868807344129";"rwc"
"2876613244";"rwc"
"1457513590013976576";"rwc"
"1332344302689771520";"rwc"
"1195839640307208193";"rwc"
"345868946";"rwc"
"498006308";"rwc"
"1418160079438745601";"rwc"
"1451263587041808393";"rwc"
"1458875799617032200";"rwc"
"1358713064426733569";"rwc"
"432702425";"rwc"
"1454129916681859074";"rwc"
"463322986";"rwc"
"1458449611773947911";"rwc"
"1295592542482968576";"rwc"
"1507139215";"rwc"
"3310708301";"rwc"
"3103748006";"rwc"
"170252575";"rwc"
"1458203263719911441";"rwc"
"1392386154415235072";"rwc"
"2235040027";"rwc"
"1273277882";"rwc"
"246940612";"rwc"
"1352465678";"rwc"
"1143464532230201344";"rwc"
"2902057210";"rwc"
"242805134";"rwc"
"1417589120419905546";"rwc"
"1453866021945815060";"rwc"
"1243305305162866691";"rwc"
"527259682";"rwc"
"1401462085209542661";"rwc"
"1454407836205780994";"rwc"
"1454318253635944450";"rwc"
"1348358109224435712";"rwc"
"1456767640068927494";"rwc"
"858417378086055936";"rwc"
"1207070693705293826";"rwc"
"388499984";"rwc"
"1453010581993267200";"rwc"
"1298601334191599620";"rwc"
"970640445138243585";"rwc"
"1451766843836928001";"rwc"
"1221074015114145792";"rwc"
"1455236947639668740";"rwc"
"1455938006091710474";"rwc"
"1455852183807725569";"rwc"
"3072082810";"rwc"
"1222642202";"rwc"
"1121071506795257857";"rwc"
"1422201492434522113";"rwc"
"899356912550113285";"rwc"
"4003760231";"rwc"
"1220743790";"rwc"
"1630969692";"rwc"
"1352561019005128708";"rwc"
"1451497835183083552";"rwc"
"406236646";"rwc"
"1452311029220790274";"rwc"
"1452202211329683456";"rwc"
"1421851278125187076";"rwc"
"932548045530697728";"rwc"
"3038454551";"rwc"
"498826553";"rwc"
"1452220766620114955";"rwc"
"1452193106959417356";"rwc"
"940303105";"rwc"
"3888134001";"rwc"
"1451296948603039750";"rwc"
"301028831";"rwc"
"1330870365225152513";"rwc"
"317199275";"rwc"
"1451896048637595654";"rwc"
"1430219112924553218";"rwc"
"1437066344361496580";"rwc"
"1241730323387424769";"rwc"
"1401973300528652290";"rwc"
"570966897";"rwc"
"461455466";"rwc"
"1451238689594609671";"rwc"
"712549654383239169";"rwc"
"158498204";"rwc"
"1395346754451689476";"rwc"
"1424386529456271366";"rwc"
"1166381021065097216";"rwc"
"1434890682729172993";"rwc"
"1416853545446477825";"rwc"
"1437547286360432645";"rwc"
"1428042237749862406";"rwc"
"546900892";"rwc"
"1449068076390133766";"rwc"
"2575738786";"rwc"
"2225787918";"rwc"
"1071133902725619714";"rwc"
"1189262762834309125";"rwc"
"871789114848358402";"rwc"
"1273945642310799363";"rwc"
"1329218490616717314";"rwc"
"726038943439945729";"rwc"
"1412896272302870531";"rwc"
"1446749168559697920";"rwc"
"1448881005184622592";"rwc"
"1423741833000148992";"rwc"
"1154513062524796928";"rwc"
"2355179378";"rwc"
"231452301";"rwc"
"1448329597926379520";"rwc"
"1421858955148632072";"rwc"
"4764926301";"rwc"
"1154012367405178883";"rwc"
"1003571139157872640";"rwc"
"396821318";"rwc"
"3001540073";"rwc"
"1344793377703931904";"rwc"
"2437974754";"rwc"
"2169893630";"rwc"
"37796659";"rwc"
"1112143902277070848";"rwc"
"1346791446729412608";"rwc"
"3024692069";"rwc"
"68638274";"rwc"
"1265429941";"rwc"
"852112455660695552";"rwc"
"1351957757809860610";"rwc"
"973888105446027265";"rwc"
"295313613";"rwc"
"2796111431";"rwc"
"1031463751843753984";"rwc"
"884460743453798401";"rwc"
"1419051949392080896";"rwc"
"1347946484935897090";"rwc"
"1309588629178679296";"rwc"
"1427356106603499524";"rwc"
"1442977021437616128";"rwc"
"1947973508";"rwc"
"363186827";"rwc"
"1220728797206646784";"rwc"
"1266331283522834433";"rwc"
"1447659895805857792";"rwc"
"4431475900";"rwc"
"1139276149526335491";"rwc"
"632820424";"rwc"
"1338135336392794114";"rwc"
"318392110";"rwc"
"1447307203111755780";"rwc"
"1282934641465479169";"rwc"
"837308005192454144";"rwc"
"385573556";"rwc"
"2230847146";"rwc"
"885105252";"rwc"
"96780118";"rwc"
"728909747274035203";"rwc"
"885260276278415362";"rwc"
"491580176";"rwc"
"1185490949830524928";"rwc"
"1379486747474718722";"rwc"
"1446805170948648962";"rwc"
"222853661";"rwc"
"2438793756";"rwc"
"1279319048082292736";"rwc"
"1118606252316217344";"rwc"
"1305518602297266177";"rwc"
"1366069487104122887";"rwc"
"87467449";"rwc"
"1446489944801828866";"rwc"
"3180451295";"rwc"
"1334549815276003330";"rwc"
"849577280";"rwc"
"1332962112252108801";"rwc"
"797083645878169600";"rwc"
"573838341";"rwc"
"17242197";"rwc"
"1356673486887018502";"rwc"
"1206294186930135042";"rwc"
"1286428020249628673";"rwc"
"1446242730405941250";"rwc"
"1962973284";"rwc"
"1420391943654322183";"rwc"
"836599287790374912";"rwc"
"1442516306968780807";"rwc"
"1432622924352081923";"rwc"
"1434391480429338627";"rwc"
"1384029892530950144";"rwc"
"180821240";"rwc"
"1077246409894707200";"rwc"
"1160845374451531776";"rwc"
"2867033261";"rwc"
"1445786485744025600";"rwc"
"118177066";"rwc"
"614202297";"rwc"
"1547768323";"rwc"
"1422100694266482693";"rwc"
"1259051111287345157";"rwc"
"69555955";"rwc"
"2739814200";"rwc"
"4783610667";"rwc"
"1134317543353487360";"rwc"
"3261117908";"rwc"
"2190337058";"rwc"
"852878916289277953";"rwc"
"2425114222";"rwc"
"736469367379087360";"rwc"
"1444711326945878024";"rwc"
"1298574285422960640";"rwc"
"1412773056699932680";"rwc"
"1445131977556996099";"rwc"
"440202166";"rwc"
"1425397416593928196";"rwc"
"1001515585614897155";"rwc"
"1431651335867338766";"rwc"
"1444633763313504258";"rwc"
"2281081639";"rwc"
"338671280";"rwc"
"1442773995217166340";"rwc"
"1250764507972079616";"rwc"
"1439728083100184578";"rwc"
"1443622282392391681";"rwc"
"1442864920819748868";"rwc"
"853017050";"rwc"
"1405547867746586627";"rwc"
"1366755303577030658";"rwc"
"1245895662580969472";"rwc"
"1230138367767121921";"rwc"
"2664784157";"rwc"
"1431516409134260226";"rwc"
"1283392538708254720";"rwc"
"1133441478536159234";"rwc"
"1086318698250543105";"rwc"
"1437936094859902979";"rwc"
"1441878899340681224";"rwc"
"3064457183";"rwc"
"1437662325797007363";"rwc"
"1419229492447432704";"rwc"
"1441289844315996167";"rwc"
"1425705591025147904";"rwc"
"1441174603129262080";"rwc"
"1379860227588304899";"rwc"
"1421822251452747782";"rwc"
"981894793793097728";"rwc"
"1338466838024491011";"rwc"
"1433702812756627486";"rwc"
"1439146990223429634";"rwc"
"1439149195726921728";"rwc"
"1431333650734403584";"rwc"
"1152838965499760640";"rwc"
"1444082269";"rwc"
"37899307";"rwc"
"916393981705043969";"rwc"
"1427680069644955648";"rwc"
"1214181762240147456";"rwc"
"83409450";"rwc"
"1005913959541682176";"rwc"
"1155207979";"rwc"
"1437017212888489988";"rwc"
"555481527";"rwc"
"4873182143";"rwc"
"1427161318419730432";"rwc"
"1171392129404456961";"rwc"
"1436854425587486723";"rwc"
"1431681918068736006";"rwc"
"1432380360109793297";"rwc"
"1436197225428922369";"rwc"
"979107810851123200";"rwc"
"1334578900081537026";"rwc"
"1234744238228803585";"rwc"
"1436179151145381888";"rwc"
"451001471";"rwc"
"2437998755";"rwc"
"1240577972412841984";"rwc"
"1322859828";"rwc"
"1161703692330033153";"rwc"
"1044174354";"rwc"
"1051158772738154496";"rwc"
"1218436461772578817";"rwc"
"995657337393287168";"rwc"
"8448002";"rwc"
"252003483";"rwc"
"1434236730786332680";"rwc"
"1249405631808692227";"rwc"
"970409903033651200";"rwc"
"2195994661";"rwc"
"3105255663";"rwc"
"1086260624655638535";"rwc"
"373049625";"rwc"
"1248690759383109632";"rwc"
"1377251998073032704";"rwc"
"1432418001874309130";"rwc"
"845158382";"rwc"
"1422256717157519366";"rwc"
"3779933494";"rwc"
"1347494296744833024";"rwc"
"1432818231920693249";"rwc"
"1430757083750846469";"rwc"
"1431601879147061252";"rwc"
"936317696798527490";"rwc"
"1189142754938490880";"rwc"
"883185210";"rwc"
"1432561598271475716";"rwc"
"1227072944";"rwc"
"997385833316569088";"rwc"
"1420730579310555139";"rwc"
"1428026991371067408";"rwc"
"2262657877";"rwc"
"211185177";"rwc"
"1165732200";"rwc"
"1263739819647209479";"rwc"
"1342195875255349250";"rwc"
"1428415487935983617";"rwc"
"581941235";"rwc"
"1145263482444636160";"rwc"
"910876959399452673";"rwc"
"1428036565171855363";"rwc"
"1182419614652944384";"rwc"
"1057410452";"rwc"
"1431933695263449102";"rwc"
"1020744549889642496";"rwc"
"1080811112029933569";"rwc"
"1431297022854893575";"rwc"
"2853338500";"rwc"
"1243603668647194626";"rwc"
"1323228459234217985";"rwc"
"1364160183677702144";"rwc"
"1371861985013432330";"rwc"
"412348868";"rwc"
